gene	log2fc	qvalue
AC007969.5	-0.43415934733010997	0.0694983
AC068039.1	0.29083449754457374	0.397993
SLC25A12	-0.32670095345446143	0.264517
DLX2	2.596469330440495	0.000121354
snoU13	0.0	1.0
AC078883.4	-0.7053304319217971	0.321726
AC078883.3	-0.33744635515619004	0.295622
AC093818.1	-0.5720807021497726	0.00197191
Y_RNA	0.0	1.0
AC018712.2	0.05537296014777582	1.0
RAPGEF4-AS1	0.06736653392919437	1.0
ALDH7A1P2	0.0	1.0
MLK7-AS1	-1.3928017719219512	0.000121354
AC092573.2	0.3564402085227067	0.040641
AC073465.1	0.043215979594149814	1.0
AC073465.2	0.0	1.0
AC073465.3	0.07840297893069763	1.0
AC013410.1	0.015340560006553766	1.0
AC013410.2	1.0034583197724112	0.00359288
RPL5P7	0.05531409200505673	1.0
AC106900.6	0.08264885384140905	1.0
SP3	0.3841817451227214	0.106753
RP11-394I13.3	-0.016330801189932135	1.0
OLA1	-1.1170617951127506	0.000121354
Y_RNA	0.0	1.0
AC013467.1	0.0	1.0
HNRNPA1P39	0.0	1.0
AC018470.1	0.5796223523233612	0.000121354
CIR1	-1.0278861956904366	0.000121354
GPR155	-1.264002665937332	0.000121354
RNU6-5P	0.0	1.0
WIPF1	-2.1022100390440874	0.000121354
CHRNA1	0.9212607999560354	0.055097
AC018890.4	0.0	1.0
CHN1	-1.6251147025674626	0.000121354
RP11-6C10.1	0.0	1.0
AC007435.1	0.0	1.0
ATF2	-0.2890113227138286	0.165277
ATP5G3	-1.5258855565703737	0.000121354
AC016751.2	0.08747438276450063	1.0
KIAA1715	-0.6184179828050466	0.0349171
EVX2	0.15590722114999825	1.0
HOXD-AS2	2.619525698405082	0.130465
RP11-387A1.5	0.7348444280216485	0.202467
HOXD-AS1	4.178850061742192	0.000121354
AC016739.2	0.0	1.0
AC068706.2	0.0	1.0
AC068706.1	0.0	1.0
AC017048.1	0.0	1.0
AC017048.2	0.0026050726237672097	1.0
RP11-324L17.1	0.14431921554615912	1.0
AC017048.3	1.763885842961588	0.000121354
AC092162.1,AC092162.2,FUCA1P1	0.06927992702050977	1.0
AC073636.1	-0.005066566288266795	1.0
RNU6-187P	0.0	1.0
AC079305.11,AC079305.8	0.12097867155818437	1.0
NFE2L2	-2.3950321743307486	0.000121354
TTC30B	0.9134287593591223	0.000121354
TTC30A	0.6465384315269556	0.000121354
PDE11A	0.12287058421998098	0.15092
PRKRA	-0.14049457267268262	0.521394
FKBP7	-2.8302271777300883	0.000121354
CCDC141,TTN	0.019186073269200375	0.758897
SESTD1	1.2690520142191444	0.000235208
AC068042.1	0.0	1.0
ZNF385B	2.2717104392498086	0.301961
SNORA43	0.0	1.0
CWC22	0.2940784627099981	0.0384401
RP11-512G4.1	0.0	1.0
AC009478.1	0.0014809825576973705	1.0
FTH1P20	-0.8217126637370503	0.000121354
AC104076.2	0.0	1.0
AC104076.3	0.4253003095070404	0.0698868
AC068196.1	0.13708832404485682	1.0
MIR4437	0.0	1.0
AC020595.1	0.0	1.0
CERKL,NEUROD1	5.073950903432398	0.000121354
AC013733.4	0.0	1.0
RP11-366L5.1	0.020681697372184882	1.0
KRT18P29	0.010740516722754553	1.0
AC064837.1	0.0	1.0
PDE1A	-0.3808314001932573	0.0136394
FRZB	0.7611708682906229	0.000121354
NCKAP1	-1.4610165918996807	0.000121354
SNORA77	0.0	1.0
KRT8P10	0.012702246220844265	1.0
AC064871.3	0.06302608706701711	1.0
CACYBPP2	0.0	1.0
snoU13	0.0	1.0
AC010747.2	0.0	1.0
AC080125.1	0.43626739850434804	0.000121354
AC007966.1	1.065647696926165	0.0191629
AC008174.3	1.9443797810276002	0.000121354
RPL21P32	-0.026472189224040273	0.881322
AC097500.2	-0.4997532154159338	0.0858758
AC104058.1	0.0	1.0
RPL23AP35	0.05221888396171854	1.0
RP11-410E4.1	-0.00929073195163547	1.0
DPRXP1	0.0	1.0
AC018867.2	0.0	1.0
AC017101.10	-1.9487033094371498	0.000121354
ZSWIM2	-0.012661773859566978	1.0
AC018735.1	0.008804307190924558	1.0
RN7SKP42	0.0	1.0
RNU6-989P	0.0	1.0
CALCRL	-0.6601796666123979	0.00292786
TFPI	-6.732573098188625	0.000121354
AC068718.1	0.0025889869618348276	1.0
DIRC1	-0.18277081927583153	0.000235208
COL5A2	-7.45553469344345	0.000121354
KRT18P19	0.0	1.0
AC013439.4	0.008730731005609803	1.0
SLC40A1	-3.143041850388344	0.000121354
OSGEPL1	-0.05905007220600681	0.82578
RP11-455J20.3	0.5594580986062754	0.528002
AC013468.1,ORMDL1	-0.7035643160973428	0.000121354
AC019178.3	0.0	1.0
AC019178.2	0.0	1.0
MSTN	0.022626116858330398	1.0
HIBCH	-0.24267200680107345	0.606887
RP11-647K16.1	-0.009059453143909933	0.967517
TMEM194B	0.567171504015479	0.279094
RN7SKP179	0.0	1.0
AC006460.2	0.5915173486576678	0.000121354
AC005540.3	-0.060979126000473324	1.0
STAT1	-3.4164871725064088	0.000121354
STAT4	-0.9679799344123118	0.000121354
AC092614.2	-0.1855855369078285	0.448548
SDPR	-3.528411780812393	0.0485176
DNAJB1P1	0.0	1.0
TMEFF2	-0.9817347372521045	0.0233766
AC013401.2	0.0	1.0
AC092638.2	0.0	1.0
AC074290.1	0.0	1.0
GLULP6	0.20564524401585244	0.000121354
AC106883.1	0.0	1.0
AC073973.1	0.0	1.0
SNORD59	0.0	1.0
AC010983.1	0.0	1.0
RP11-762E8.1	0.0	1.0
AC064834.3	0.0	1.0
AHCYP5	0.0	1.0
RNU6-915P	0.0	1.0
DNAH7	0.1589389250132245	0.286271
STK17B	-2.136831132445285	0.000121354
HECW2	0.38111798595504454	0.121782
SCARNA16	0.0	1.0
GTF3C3	0.3222223470144109	0.282609
C2orf66	0.7496582746028954	0.000121354
PGAP1	2.2140647914438243	0.000121354
ANKRD44	0.7927867912848456	0.231997
NPM1P46	-0.018726255197129178	1.0
SF3B1	-0.354880128601647	0.15434
HSPD1	-0.11472544625155709	0.617515
RFTN2	-1.342612020680456	0.000121354
BOLL	0.29557763603001436	0.000121354
AC109589.1	0.0	1.0
AC005235.1	0.0006174058086052972	1.0
AC019330.1	0.07648587090312303	1.0
AC018717.1	0.0005773550147536011	1.0
SATB2	0.25926365018467756	0.133111
FTCDNL1	0.10405970854367164	0.249823
AC073043.1	0.9847970100878769	0.000121354
TYW5	-0.17813860982431517	0.525877
KCTD18	-0.7999283344090176	0.00368629
AC007163.3	-0.0023073913000087216	1.0
AC007163.6	-0.010590484640113647	1.0
AC005037.2	0.0	1.0
RNA5SP115	0.0	1.0
CLK1	0.6980443087511854	0.000121354
PPIL3	-0.3704420387327746	0.195661
ORC2	0.14638246068157226	0.746998
FAM126B	0.7861306645738017	0.00128192
AC007272.3	0.01711519815696207	1.0
IMPDH1P10	-0.4032087419626521	0.469944
CFLAR-AS1	-0.5543508554062243	0.0981142
AC007283.4	0.26005818400068487	1.0
MTND5P25	-0.046601274951534384	1.0
AC005037.6,MTND4P23	0.05647490598721263	1.0
ALS2CR12	0.24182340465546973	0.174908
TRAK2	-1.0922744266233424	0.000121354
ALS2CR11	-0.3391147210246885	0.00097974
TMEM237	-0.03446873470462645	0.856947
MPP4	-1.3394948291228443	0.000121354
ALS2	-0.3756009901761172	0.145928
AC007358.1	0.0	1.0
RP11-107N15.1	-0.4996198843555945	0.000121354
AC079354.3	0.06033901780953521	1.0
AC079354.5	-0.2721383420773057	0.424725
DAZAP2P1	-0.02716520139422315	1.0
SUMO1	-0.33839644377292566	0.0468232
AC064836.3	0.04524354474019544	1.0
RN7SL40P	0.0	1.0
RP11-686O6.2	0.5322897658879558	0.00939946
RP11-27M5.1	-0.00930543213100379	1.0
AC009960.3	0.06602910418799579	1.0
AC098831.4	0.3945635296818033	0.000121354
ICA1L	1.3335451774376026	0.000121354
WDR12	-0.5559795341981649	0.136243
SNORA1	0.0	1.0
AC023271.1	0.08105656887811323	1.0
AC023271.2	-0.061360503309869564	1.0
MRPL50P2	0.0	1.0
RP11-363J17.1	0.041534856599632616	1.0
RAPH1	-0.8561730104590919	0.000121354
AC125238.2	0.0	1.0
AC125238.3	0.0	1.0
KRT18P39	0.0	1.0
NPM1P33	0.0	1.0
AC009498.1	0.0	1.0
AC016903.1	0.0	1.0
AC008171.1	0.0	1.0
AC007362.3	-0.3592134798409643	0.0501725
INO80D	0.7321298932794542	0.000121354
NDUFS1	-0.3741694378253957	0.286921
GPR1	-2.9316931941528153	0.000121354
AC007383.6	-0.037248384304014955	1.0
HMGN1P6	0.0	1.0
RN7SKP260	0.0	1.0
AC017081.2	0.012736667078809815	1.0
HNRNPA1P51	0.0	1.0
AC010731.2	-0.2861336687678953	0.461556
DYTN	0.00428742963883963	1.0
MDH1B	0.9661156935696599	0.0132166
RP11-95H11.1	0.01748597012757062	1.0
KLF7	-0.06156840628619199	0.770538
AC007879.2,AC007879.3	-0.4698741332319005	0.0716224
AC007879.5	-0.39912588793904064	0.0315728
METTL21A	0.620761061051124	0.132624
RNU6-664P	0.0	1.0
RP11-801F7.1	-1.0363124768326388	0.0107656
FZD5	1.2527685412414515	0.000121354
AC096772.6	0.5189216780496941	0.000235208
PLEKHM3	0.5645054167859804	0.000121354
AC093698.1	0.0	1.0
RNA5SP116	0.0	1.0
AC093698.2	0.0	1.0
snoU13	0.0	1.0
CRYGEP	0.37228239831347154	0.000121354
CRYGD	0.03881626135965108	1.0
CRYGC	0.0	1.0
AC093698.4	0.005450838702488712	1.0
CRYGB	0.04357646543113167	1.0
CRYGA	0.0	1.0
C2orf80	0.023144049319404097	1.0
AC016697.6	0.0014898518302650615	1.0
AC016697.3	0.0	1.0
IDH1	-1.8813332528361009	0.000121354
AC016697.2	0.0	1.0
AC012362.3	0.0	1.0
AC012362.1	0.0	1.0
AC019185.2	0.030443861499227582	1.0
RNA5SP117	0.0	1.0
HSPA8P6	0.0	1.0
RNA5SP118	0.0	1.0
KANSL1L	0.4772859619420178	0.0857615
ACADL	0.3758796431389247	0.00888822
MYL1	0.019551482071341372	1.0
LANCL1	-0.5036563989774834	0.000121354
AC013404.1	0.0	1.0
ERBB4	0.042212641379733296	1.0
IKZF2	-0.48105312380532333	0.0121193
RP11-105N14.3	0.0	1.0
RP11-105N14.2	-0.004723725784789489	1.0
AC079610.2	0.05363862674449797	1.0
AC107218.3	0.0006928026742030162	1.0
BARD1	1.5512660213070792	0.000121354
ABCA12	0.013828748789431643	1.0
FN1	2.634851118428512	1.0
AC012668.1	0.0	1.0
AC012668.3	0.0	1.0
AC093850.1,LINC00607	-0.5554967761811505	0.101745
AC122136.1	0.0	1.0
AC093382.1	0.2655929195216213	0.000121354
MREG,PECR	0.7660561956537136	0.0100006
POLHP1	0.06753423501754184	1.0
AC012513.4	0.20835796110134666	0.367591
MARCH4	-0.135966316451893	0.334288
AC098820.2	0.025895387886154995	1.0
AC098820.3,AC098820.4	1.0007135995960383	0.128085
AC073321.3	0.09885893215437475	1.0
PSMB3P2	-0.014983718486578462	1.0
IGFBP5	6.891188278831747	1.0
AC007563.4	0.09107354318392077	1.0
RNA5SP120	0.0	1.0
FABP5P14	0.0	1.0
AC007557.4	0.0	1.0
TNP1	0.2130797167109761	1.0
AC007557.2	0.022608141564763384	1.0
AC007563.1	0.0	1.0
DIRC3	-0.1992905552953746	0.0149072
RPL7L1P9	0.0	1.0
TNS1	-1.8800962354255504	0.000121354
CXCR2P1	-0.003791647050443037	1.0
CXCR1	0.013828455979648435	1.0
snoU13	0.0	1.0
AAMP	-0.5153562647313684	0.00157926
TMBIM1	-5.990242036968379	0.000121354
AC021016.8	-0.814185683466183	0.000121354
AC021016.6	0.019773496520374377	1.0
RP11-378A13.2	0.7185768304635917	0.395531
USP37	1.9909395855768137	0.000121354
RNU6-136P	0.0	1.0
RP11-548H3.1	1.0031983970264462	0.0181993
ZNF142	1.4106017538020779	0.000121354
RNF25	-0.4911119642910376	0.0953012
PRKAG3	0.02103064534187068	1.0
AC073128.10	0.09196122660753668	1.0
AC097468.7	0.4302852729777807	0.130403
FEV	1.68066642182109	0.000121354
CRYBA2	2.822070210139974	0.301961
MIR375	0.0	1.0
CCDC108	0.689061574816625	0.299308
IHH	0.04809806790102612	1.0
RP11-33O4.1	-0.023962913015060674	0.928875
NHEJ1,SLC23A3	-0.837983758496826	0.000121354
CNPPD1	-0.1661851769364698	0.520113
ABCB6,ATG9A	-0.7011128076124731	0.000121354
GLB1L	-0.7860050667409891	0.0927124
TUBA4A	0.17077234660571702	0.668011
PTPRN	1.6005959769849378	0.000121354
RESP18	0.02645431183912111	1.0
AC053503.2	0.0	1.0
DNPEP	-1.3160508625585041	0.000773572
AC053503.6	0.03206415803453346	1.0
AC053503.11	-0.5838116982158524	0.000121354
CHPF	-2.6308202790771635	0.000121354
RP11-256I23.1	0.7436320618671763	0.523552
MIR3132	0.0	1.0
OBSL1	0.4334876674386462	0.0557487
RN7SKP213	0.0	1.0
AC009955.8	0.5241439347430955	0.000121354
AC009502.1	0.027902105157323023	1.0
AC008281.1	0.0	1.0
MIR4268	0.0	1.0
AC009310.1	0.0	1.0
AC019051.1	0.0	1.0
EPHA4	-1.9266818113993602	0.000121354
AC009302.4	0.0	1.0
PAX3	0.9315100616241061	0.109204
RP11-384O8.1	1.971346736230469	0.000121354
NANOGP2	0.0	1.0
GAPDHP49	0.02078137929989215	1.0
RP11-16P6.1	0.8630883797886862	0.000121354
FARSB	-0.2652828563120069	0.0822833
AC104772.1	0.0	1.0
snoU13	0.0	1.0
AC016712.1	0.023874744156845807	1.0
ATG12P2	0.026724435359065813	1.0
AC097461.4	0.12806330730561785	1.0
AC013476.1	0.0	1.0
RN7SL807P	0.0	1.0
HIGD1AP4	0.0	1.0
SCG2	4.83301819984502	0.000121354
AP1S3	1.0183817765713432	0.000773572
WDFY1	-1.020037753236545	0.000121354
AC073641.2	-0.24661617833093288	0.268439
SERPINE2	-4.413401831323583	0.000121354
AC104802.1	0.0	1.0
FAM124B	0.25892592262240977	0.321561
CUL3	-0.487979595971561	0.000455461
DOCK10	-1.4155312365815291	0.000121354
AC080002.1	0.0	1.0
AC068138.1	-0.049267887772959096	1.0
MIR5702	0.0	1.0
IRS1	-4.106714927840489	0.000121354
SNORA48	0.0	1.0
COL4A4	-0.03319555446896783	1.0
AC097662.2	-0.3418566227823415	0.445786
TM4SF20	-0.19296495043991865	0.0223389
C2orf83	0.09545419949067017	1.0
SLC19A3	0.033929017137532304	1.0
RNA5SP121	0.0	1.0
SNRPGP8	0.0	1.0
TDGF1P2	0.0	1.0
SPHKAP	3.3645136027549376	0.000121354
AC074019.2	0.0	1.0
AC009410.1	1.6228136823238417	0.216919
AC074019.1	0.0	1.0
PID1	0.38020445969351163	0.0544099
DNER	2.8212816907914826	0.000121354
TRIP12	-0.86394596426829	0.00263888
RNU6-964P	0.0	1.0
SLC16A14	0.6793020958988124	0.000121354
SP110	-3.036381089680288	0.000121354
AC010149.4	-1.0361129685228574	0.0701665
AC098823.3	-0.021786001086797048	1.0
BANF1P3	0.0	1.0
GPR55	-0.025096222524671696	1.0
AC105344.2	0.0	1.0
HTR2B	-1.123501695946604	0.0428819
ZBTB8OSP2	0.0	1.0
AC017104.4	0.0	1.0
NCL	-0.5184930465212416	0.00792062
AC017104.1	0.0	1.0
RNU2-22P	0.4165792768253074	1.0
LINC00471	0.27451434851923323	0.0221004
NMUR1	0.19559075699360684	0.000121354
RN7SL499P	0.0	1.0
MGC4771	0.0	1.0
PDE6D	0.5986930717290838	0.024007
RP11-690I21.1	0.5925577943784561	0.752856
RP11-690I21.3	0.2568636032313846	0.292763
MIR1471	0.0	1.0
NPPC	0.4830324512847293	0.327682
AC105461.1	-0.0019335296511473392	1.0
ECEL1P3	0.0	1.0
AC068134.8	-0.038134316386154006	1.0
ECEL1P2	0.0	1.0
AC068134.5	0.019517323056299142	1.0
AC068134.6	0.0	1.0
ECEL1	0.5629452500485316	0.000121354
TIGD1	1.455940379533574	0.00128192
AC073254.1	-0.7071110176892973	0.0104262
AC064852.5	0.01211879715481103	1.0
KCNJ13	0.022402707418480716	1.0
NGEF	0.8147116933582021	0.00292786
RP11-400N9.1	0.07813131613902694	1.0
Y_RNA	0.0	1.0
USP40	-0.564621080827064	0.00783061
AC114812.8	0.017134729853958166	1.0
RPL17P11	0.0	1.0
DNAJB3	0.0	1.0
AC114812.5	0.01608377707626516	1.0
HJURP	3.503922758876376	0.000121354
MSL3P1	-0.16661372917837908	0.240673
AC005538.5	0.35576167085469385	0.134251
AC097713.4	-0.024688861170821013	1.0
AC097713.2	0.0	1.0
ARL4C	-0.43073744253887275	0.000121354
AC010148.1	0.6007762342812002	0.000121354
AC114814.4	0.10511528660538336	1.0
AC114814.2	0.0	1.0
AC064874.1	0.016434612217737437	1.0
TMSB10P1	0.0	1.0
Y_RNA	0.0	1.0
GBX2	-2.2824666165445344	0.000121354
ASB18	-0.09599191165284543	1.0
IQCA1	0.12931509922834292	0.0165596
RNU6-1051P	0.0	1.0
AC105760.3	-0.0009400393697273392	1.0
AC105760.2	-0.14644347002160535	0.654362
AC107079.1	0.19553618789864222	0.27447
COL6A3	0.07740052442573722	1.0
AC112721.1	-0.05946257580060145	1.0
AC112721.2	0.004565897056895541	1.0
RAB17	2.631213882342903	0.000121354
RNU6-1333P	0.0	1.0
ILKAP	0.4175036568938613	0.0571095
AC016757.3	0.8924399892778418	0.000121354
HES6	6.002479069577954	0.000121354
PER2	1.1810493994663116	0.000121354
AC012485.2	0.006701670667189087	1.0
AC016999.2	-0.47963752128740983	0.44266
AC092619.1	1.2205275056382756	0.000121354
AC113618.2	0.0	1.0
AC144525.1	0.0	1.0
AC114788.2	-0.023475364612994796	1.0
AC114788.1	0.0	1.0
RP11-648F7.1	0.004119364619755992	1.0
AC017028.1,HDAC4	-0.0788865306339924	0.830759
NDUFA10	-0.5120552615390431	0.0128815
OR6B2	0.018270677437608348	1.0
PRR21	0.0	1.0
OR6B3	0.0	1.0
MYEOV2	-0.9527198367091403	0.000121354
OTOS	0.38393347839221115	0.33746
AC124861.1	-0.0007911113835559799	1.0
AC124861.2	0.0	1.0
AC110619.2	0.1495051269263651	0.73552
ANKMY1	-0.25829905214100235	0.572083
CAPN10-AS1	0.8547826232611003	0.000121354
AQP12B	0.03423459423152595	1.0
AC011298.1	0.0	1.0
KIF1A	7.456930995352604	0.000121354
C2orf54	0.7782632547657974	0.000121354
AC104809.4	0.004577082750303664	1.0
AC104809.2	0.0	1.0
AC093585.6	0.04967049356283688	1.0
AC005237.4	-0.15003456085567227	0.0362436
MTERFD2	0.04563359108627317	0.859046
PASK	2.870955017620851	0.000121354
HDLBP	-2.0590715141543594	0.000121354
AC005104.3	-1.516616169586573	0.000121354
STK25	-0.15501011153316727	0.52528
BOK-AS1	-0.19996042224528862	0.296741
THAP4	0.29249520669131773	0.314583
DTYMK	0.8748150255693774	0.000121354
AC114730.11	0.5006241658488328	0.168455
AC114730.8	-0.2217024182090268	0.742009
AC114730.7	0.1877854865369909	0.712015
AC114730.5	-0.031097053654652946	1.0
AC114730.3	0.013383172324834913	1.0
PDCD1	0.0180582047228021	1.0
AC131097.4	0.47327483005535376	0.00801054
AC093642.4	0.20141304920517658	0.0688124
AC093642.6	0.08249633619201638	1.0
RP11-341N2.1	0.5037788299734662	0.00197191
CICP10	0.0	1.0
ABC7-43041300I9.1	0.0	1.0
DEFB125	-0.0008353353478081036	1.0
DEFB126	0.025130594834860447	1.0
DEFB127	0.0	1.0
DEFB129	0.0	1.0
DEFB132	0.0	1.0
RP5-1103G7.10	0.007788607059515532	1.0
ZCCHC3	-0.160766085564117	0.244603
SOX12	-1.0446264519236594	0.000121354
NRSN2	-1.1065631943078034	0.000121354
TRIB3	-3.1388792091444326	0.000121354
RBCK1	-2.0892577542744752	0.000121354
Y_RNA	0.0	1.0
FAM110A	1.9110791055137248	0.000121354
PSMF1	0.8886344998967354	0.000562704
C20orf202	0.14529170837126038	1.0
RAD21L1,SNPH	-0.7307718229666682	0.000121354
RP11-314N13.3,SDCBP2-AS1	1.0960306177642505	0.15092
AL109658.1	0.0	1.0
RP4-576H24.5	0.0	1.0
RP11-77C3.3	0.001851909392595064	1.0
RN7SL561P	0.0	1.0
SIRPA	-2.218025697311724	0.000121354
RP4-684O24.5	0.0009105408024548909	1.0
RPL7P2	0.0	1.0
STK35	1.4783482290189889	0.000121354
RP11-128M1.1	0.25359807327459744	0.304876
TGM3	0.4668578283989448	0.000121354
TGM6	0.039732760098324986	1.0
TMC2	0.15133754138322322	0.0147391
NOP56	0.9348606256172768	0.000121354
RP4-686C3.7	0.02660743442627664	1.0
EBF4	3.3029845912531925	0.000121354
RPL19P1	0.0	1.0
C20orf141,TMEM239	-0.06765297804188894	1.0
PTPRA,VPS16	0.59733331489533	0.00330751
GNRH2	1.1651258625773562	0.000121354
MRPS26	1.1039964695586284	0.000121354
OXT	0.050236015102358554	1.0
RN7SL555P	0.0	1.0
UBOX5-AS1	0.01568538727149585	1.0
ITPA	-0.2295814039800166	0.206494
RN7SL839P	0.0	1.0
RNU6-1019P	0.0	1.0
U3	0.15490590323261538	1.0
AL117334.1	0.0	1.0
ATRN	-1.2397265859058235	0.000121354
HSPA12B	0.23802646740057104	0.000669422
CDC25B	1.752100104570634	0.000121354
AP5S1	0.03515339523027512	0.826972
MAVS	0.102115052609194	0.539918
PANK2	-0.0034542323309985374	0.98707
FTLP3	-0.6455681022893371	0.0490888
SMOX	-2.7675633037400544	0.000121354
RP4-779E11.3	-0.1726592827165479	0.302917
RP5-1164C1.2	-0.0017436144826819043	1.0
PRNP	-4.593253647770973	0.000121354
PRND	0.006063654451580931	1.0
SNORA31	0.0	1.0
snoU13	0.0	1.0
RN7SL514P	0.0	1.0
CDS2	0.10181101862758206	0.66122
RP5-828H9.1	-0.11198939581948211	1.0
RP5-1022P6.7	-0.5906816149176937	0.000773572
RPS18P1	0.14444191411909188	1.0
RP5-1022P6.5	0.017974255491218002	1.0
RP5-1022P6.3	0.12925538915426196	0.615326
C20orf196	0.8182062133260845	0.000235208
RNU1-55P	0.0	1.0
CHGB	5.987292352100729	0.000121354
MCM8	2.26729509322119	0.000121354
RN7SL498P	0.0	1.0
CRLS1	0.29666210809539884	0.138919
RP4-775C13.1	0.005156476707655288	1.0
RP4-775C13.2	0.0	1.0
RP11-199O14.1	0.0005841472464715231	1.0
BMP2	-3.7553798673947343	0.000121354
snoR26	0.0	1.0
RP4-764O22.1	0.0018740184177674119	1.0
RP5-988G17.1	0.0	1.0
RP5-971N18.3	0.09306116301285317	1.0
PLCB1	0.19737213990058358	0.641447
PLCB4	-0.2950856319200977	0.101131
LAMP5	0.0727959656839069	1.0
RP5-986I17.2	0.0	1.0
ANKEF1	1.3836935920990487	0.000455461
RP11-416N4.1,RP11-416N4.4	0.7866571517720047	0.0872625
SNAP25	3.9299768738516017	0.000121354
HIGD1AP15	0.0	1.0
SDAD1P2	0.0	1.0
SLX4IP	1.1313865026579433	0.000121354
RP1-278O22.1,RP11-103J8.1	-0.013275948558975145	1.0
RP11-103J8.2	0.0	1.0
C20orf187	0.0	1.0
PGAM3P	0.0	1.0
RP5-1012F16.2	0.0	1.0
BTBD3	-0.0833302221986081	0.628655
PA2G4P2	0.011458998498498895	1.0
RP11-157E14.1	0.02493592022435469	1.0
SPTLC3	-0.8528618931201565	0.00177627
ISM1	0.7577226646380882	0.0357782
GAPDHP2	0.1314461794590093	1.0
NDUFAF5	1.1630241264543904	0.000121354
MACROD2	1.0993219008090478	0.000121354
SNRPB2	-0.3267309710889866	0.0354675
OTOR	0.018259668521729052	1.0
RNU6-27P	0.0	1.0
RP1-298M8.1	0.0	1.0
RNU1-131P	0.0	1.0
PCSK2	5.556288388642199	0.000121354
RPS27AP2	-0.13130757475203414	1.0
DSTN	-1.4746421001866752	0.000121354
BANF2	-0.00019546616511754297	1.0
AL035045.1	0.0	1.0
RNU6-192P	0.0	1.0
MGME1	-0.07415335786660149	0.875888
PTMAP3	1.7497444889531493	0.141998
RP4-726N1.2	0.03746530197572505	1.0
CSRP2BP,PET117	0.655073394407794	0.000121354
RP4-717M23.2	0.0	1.0
ZNF133	0.0354035485724856	0.921622
RNY4P11	0.0	1.0
LINC00851	0.021712956100413593	1.0
RNA5SP476	0.0	1.0
POLR3F	0.2693413111750055	0.134674
RPL21P3	-0.10079743428177458	0.614772
RPS19P1	0.0	1.0
SEC23B	0.3215951224250838	0.0599857
LINC00493	-0.7852096955107821	0.000121354
DTD1	-0.7962465160493611	0.000121354
RP5-1068E13.7	0.5182847141815258	0.000121354
SCP2D1	0.0	1.0
AL136090.1	0.0	1.0
SLC24A3	0.7606780175966517	0.000121354
RP1-122P22.2	-1.2124860786955094	0.0339682
RIN2	-3.343635529802648	0.000121354
NAA20	-1.3137596590019953	0.000121354
C20orf26	1.4982013728767962	0.000121354
INSM1	7.799864410881853	0.000121354
EIF4E2P1	0.0	1.0
RP11-23O13.1	0.0	1.0
RP5-1177M21.1	0.0	1.0
RPL24P2	0.0	1.0
PLK1S1	0.2677395636583865	0.25066
ZNF877P	0.0	1.0
XRN2	-0.17221192271662084	0.23328
RP11-227D2.3	0.31514419913509656	0.000121354
GSTM3P1	3.4343844594295647	0.0498002
NKX2-2-AS1	5.018135624765431	0.000121354
RP5-984P4.4	0.938279016001021	0.000121354
PAX1	0.13290107538526552	1.0
RPL41P1	0.0	1.0
RP5-1185K9.1	0.031217318798368518	1.0
RP11-125P18.1	-0.0017702884078559214	1.0
RP5-1097P24.1	0.0	1.0
SSTR4	0.07571566897627639	1.0
RP4-737E23.2	0.0	1.0
NXT1	0.5598247175734918	0.000235208
GZF1	-0.28707894952897645	0.235631
CSTL1	0.03396167156975855	1.0
CST12P	-0.004206099420250821	1.0
CST8	0.0025288465236289258	1.0
CST13P	0.0005061716389723979	1.0
RP11-218C14.2	0.03308520836395569	1.0
XXyac-YX60D10.1	0.0	1.0
POM121L3P	0.01189854962318312	1.0
RP5-1100I6.2	0.00195280819189726	1.0
RNU1-23P	0.0	1.0
GAPDHP53	0.0	1.0
SYNDIG1	-0.017569028978434615	1.0
RP5-860P4.2	0.0	1.0
CST7	0.03661967880330127	1.0
RNU6-1257P	0.0	1.0
RP5-1025A1.2	0.0	1.0
ENTPD6	-0.22672988236656322	0.207685
PYGB	-1.7329680754619519	0.000121354
GINS1	2.7276264022896273	0.000121354
RNU6ATAC17P	0.0	1.0
RP4-694B14.5	-1.2177658105253442	0.127248
VN1R108P	1.3068653142682785	0.000121354
RP13-401N8.1	0.46898575799518627	0.294844
RP4-760C5.5	0.002605159029303547	1.0
CTD-2514C3.1	-0.9151881533864872	0.000121354
FAM182A	0.0004963934980007657	1.0
RP3-410C9.2	0.07517061965894839	1.0
FRG1B	0.11208759607705346	0.606841
AL441988.1	0.0	1.0
DEFB115	2.3358605162603157	0.000121354
DKKL1P1	0.319646834051744	0.000121354
RNA5SP480	0.0	1.0
DEFB117	0.0	1.0
DEFB118	0.015047905996488914	1.0
SNORA40	0.0	1.0
DEFB123	0.0006016211997797321	1.0
REM1	0.007759561767466114	1.0
LINC00028	0.0	1.0
HM13	-0.7627955437525668	0.000121354
RNU6-384P	0.0	1.0
ID1	2.4721878026746364	0.000121354
MIR3193	0.0	1.0
COX4I2	1.702345859402623	0.231997
RP11-243J16.7	0.04519894174134146	1.0
AL160175.1	0.0	1.0
TPX2	3.0779367004928186	0.000121354
